id,title,type,src
206,電子龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
207,星塵龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
208,No.17 深海邪龍(斜鑽),monster,http://220.134.173.17/gameking//game/0217/usabox/BPT-JP/CT08-EN/CT08-EN001.JPG
209,渦輪戰士(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
210,究極封印神艾克索迪歐斯((亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
211,電動工具龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
212,上古妖精龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
213,救世星龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
214,電子恐龍(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
215,森之番人綠狒狒(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
216,破壞龍鋼多拉(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
217,竹頭木屑,trap,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP075.JPG
218,黑薔薇龍(斜鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
219,智天使收穫(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
220,死亡凱薩龍(金亮),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP043.JPG
221,花粉症(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN074.JPG
222,王墓的陷阱(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN077.JPG
223,燃燒種子(凸版),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
224,仙人掌鬥士(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN082.JPG
225,魔法除去細菌兵器(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN092.JPG
226,魔法族之里(亮面),magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
227,赤鬼(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
228,世界樹(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN059.JPG
229,治癒轉換器,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP001.JPG
230,渦輪同步者,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP002.JPG
231,瘋狂惡魔(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP003.JPG
232,常春藤之壁,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP004.JPG
233,複製植物,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP005.JPG
234,變形鬥士手機人,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP006.JPG
235,變形鬥士U型磁鐵人,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP007.JPG
236,嵌合獅身蠍尾獸(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN094.JPG
237,渦輪戰士(金亮),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN038.JPG
238,渦輪同步者(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN002.JPG
239,瘋狂惡魔(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN003.JPG
240,變形鬥士音響人(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN009.JPG
241,變形鬥士無線電人(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN011.JPG
242,搜索狙擊者(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN015.JPG
243,C鎖鍊工匠(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN017.JPG
244,尊嚴的咆哮(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN067.JPG
245,虎龍(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN036.JPG
246,變形鬥士相機人(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP010.JPG
247,C鎖鍊龍(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN040.JPG
248,精神治療師(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN041.JPG
249,地獄刺藤(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
250,變形鬥士速度裝備(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN050.JPG
251,麻痺鎖鍊(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN054.JPG
252,最古式念導(凸版),magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
253,增草劑(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN057.JPG
254,風暴召喚師(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CSOC-EN022.JPG
255,虎龍(亮面),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP036.JPG
256,被詛咒的無花果(隱普),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP028.JPG
257,椿姬緹塔尼亞(亮面),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP029.JPG
258,猛瑪象殭屍(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP030.JPG
259,殭屍帶原者(屍毒)(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP031.JPG
260,哥布林陽動部隊,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP032.JPG
261,並肩戰鬥的星光劍士,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP033.JPG
262,變形鬥士打火機人,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP008.JPG
263,傳說的白石(隱普),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP035.JPG
264,筆頭菜,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP026.JPG
265,翡翠騎士(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP037.JPG
266,渦輪戰士(金亮),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP038.JPG
267,渦輪戰士(凸版),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP038S.JPG
268,黑薔薇龍(金亮),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP039.JPG
269,黑薔薇龍(凸版),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP039S.JPG
270,黑薔薇龍(雷射),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP039A.JPG
271,C鎖鍊龍(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP040.JPG
272,羽翼娃達波(亮面),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP034.JPG
273,C鎖鍊射手,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP019.JPG
274,聖靈獸騎蓋亞炎獅(金亮),monster,http://220.134.173.17/gameking//game/0217/win/123-CROS-JP/123-CROS-JP/CROS-JP045.JPG
275,變形鬥士無線電人,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP011.JPG
276,變形鬥士數位鐘人,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP012.JPG
277,齒輪拖車,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP013.JPG
278,齒輪起子(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP014.JPG
279,搜索狙擊者(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP015.JPG
280,疾行追緝機,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP016.JPG
281,植物女孩(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP027.JPG
282,C鎖鍊蛇(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP018.JPG
283,筆頭菜(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
284,C鎖鍊線圈,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP020.JPG
285,力量注射者,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP021.JPG
286,風暴召喚師(亮面),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP022.JPG
287,精神跳躍者,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP023.JPG
288,雜草,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP024.JPG
289,巨大土瓶草,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP025.JPG
290,變形鬥士音響人(銀字),monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP009.JPG
291,C鎖鍊工匠,monster,http://220.134.173.17/gameking//game/0217/win/59-CSOC/59-CSOC/CSOC-JP017.JPG
292,CX-CH傳奇亞瑟(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP034A.JPG
293,玩具箱,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP013.JPG
294,CX熱血指導神究極教練(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP030.JPG
295,風紀宮司祝詞(亮面),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP031.JPG
296,風紀宮司祝詞(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP031A.JPG
297,CX風紀大宮司祭文(金亮),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP032.JPG
298,CX風紀大宮司祭文(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP032A.JPG
299,機裝天使引擎天兵,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP028.JPG
300,CX-CH傳奇亞瑟(亮面),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP034.JPG
301,No.87 雪月花美神月下美人(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP027.JPG
302,烈華砲艦撫子,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP035.JPG
303,CX激烈華戰艦手弱女(亮面),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP036.JPG
304,CX激烈華戰艦手弱女(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP036A.JPG
305,超巨大空中宮殿剛加里底亞(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
306,超巨大空中宮殿剛加里底亞(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP037A.JPG
307,CX超巨大空中要塞巴比倫(金亮),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP038.JPG
308,CX超巨大空中要塞巴比倫(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP038A.JPG
309,CH亞瑟王(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP033.JPG
310,No.44 白天馬天空珀伽索斯天空珀伽索斯(金亮),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP021.JPG
311,聖靈獸騎蓋亞炎獅(凸版),monster,http://220.134.173.17/gameking//game/0217/win/123-CROS-JP/123-CROS-JP/CROS-JP045S.JPG
312,鋼鐵指猴,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP015.JPG
313,鐵皮金魚(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP016.JPG
314,上弦式神,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP017.JPG
315,No.54 反骨鬥士獅子心(金亮),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP018.JPG
316,No.54 反骨鬥士獅子心(雕鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
317,CX機裝魔人引擎天將(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP029.JPG
318,No.33 先史遺產-超兵器=天空之城(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP020.JPG
319,夜蝶刺客,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP040.JPG
320,No.44 白天馬天空珀伽索斯天空珀伽索斯(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP021A.JPG
321,No.49 秘鳥幸運啾啾(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP022.JPG
322,No.57 奮迅龍三頭龍(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP023.JPG
323,No.63 飯勺士兵(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP024.JPG
324,No.74 魔力小丑失劍(亮面),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP025.JPG
325,No.74 魔力小丑失劍(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP025A.JPG
326,No.85 狂箱(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP026.JPG
327,No.15 奇巧人偶-巨人殺手(銀字),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP019.JPG
328,魔法族的結界(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN061.JPG
329,劍鬥獸盾戰鬥士(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN027.JPG
330,巨大戰艦巨大核心MkII(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN030.JPG
331,小蕃茄(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN031.JPG
332,復仇者外星人(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN038.JPG
333,菊石外星人(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN039.JPG
334,黑暗俯衝轟炸機(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
335,光子亞歷山大蝶后(亮面),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP039.JPG
336,星爆(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN047.JPG
337,巨型空襲轟炸艦(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN016.JPG
338,靈魂力量(亮面),trap,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
339,白銀屏障-銀色之力-(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN066.JPG
340,精神協調(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN076.JPG
341,超能力治療,trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN077.JPG
342,棘之壁(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN079.JPG
343,惑星污染病毒(銀字),trap,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN080.JPG
344,同步變換(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN089.JPG
345,高能精神砲手(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
346,No. 之壁,trap,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP048.JPG
347,幻蝶刺客琉璃灰蝶,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP012.JPG
348,虛構王無形巨洞,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP041.JPG
349,珂瓏公主(金亮),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP042.JPG
350,珂瓏公主(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP042A.JPG
351,鐵皮大公,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP043.JPG
352,傀儡儀式人偶邪術(銀字),magic,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP044.JPG
353,禁欲的挑戰,magic,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP045.JPG
354,爆裂獸(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN024.JPG
355,鋼鐵呼喚,magic,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP047.JPG
356,祕術魔刃(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN022.JPG
357,紋章的記錄,trap,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP049.JPG
358,幻蝶的守護,trap,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP050.JPG
359,死亡凱薩龍/爆裂型態(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
360,砲塔戰士(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
361,殘骸龍(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN002.JPG
362,高能同步者(銀字),monster,http://220.134.173.17/gameking//game/0217/usabox/USA/CRMS-EN003.JPG
363,光子亞歷山大蝶后(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP039A.JPG
364,重疊捕獲,magic,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP046.JPG
365,碳魔獸,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
366,腐亂犬,monster,http://220.134.173.17/gameking//game/0217/win/104-CPZ1/104-CPZ1/CPZ1-JP014.JPG
367,賢者之石-薩帕迪艾爾(銀字),magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
368,瞬間融合,magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
369,決鬥融合,magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
370,決戰融合,trap,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
371,雙人自行車洛伊德,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
372,守護神的寶札,magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
373,雙重通過,trap,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
374,死神的大鐮提斯賽斯,magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
375,數學家(亮面),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
376,數學家(凸版),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
377,拉的使徒,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
378,縛神之塚(銀字),magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
379,流星,trap,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
380,BF突風之奧洛西(銀字),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
381,BF隱簑之斯蒂姆(銀字),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
382,艾爾斯岩的日出,magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
383,傳說之心(銀字),magic,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
384,玻璃之鎧,trap,http://220.134.173.17/gameking//game/0217/win/4ca/4ca/ca-19.jpg
385,小栗盜賊球(銀字),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
